row_id,ligand,base,aryl_halide,additive,yield,plate,row,col,kraken_id
reaction:2236,t-BuBrettPhos,MTBD,1-iodo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,29.42310745,2,26,38,89
reaction:2237,t-BuBrettPhos,MTBD,1-chloro-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,7.689322987000001,2,26,39,89
reaction:2238,t-BuBrettPhos,MTBD,1-bromo-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,45.3883139,2,26,40,89
reaction:2239,t-BuBrettPhos,MTBD,1-ethyl-4-iodobenzene,ethyl-5-methylisoxazole-4-carboxylate,59.85587044,2,26,41,89
reaction:2240,t-BuBrettPhos,MTBD,2-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,49.94868445,2,26,42,89
reaction:2241,t-BuBrettPhos,MTBD,2-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,50.70720641,2,26,43,89
reaction:2242,t-BuBrettPhos,MTBD,2-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,77.95754061,2,26,44,89
reaction:2243,t-BuBrettPhos,MTBD,3-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,15.1222891,2,26,45,89
reaction:2244,t-BuBrettPhos,MTBD,3-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,45.50180654,2,26,46,89
reaction:2245,t-BuBrettPhos,MTBD,3-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,48.17982197,2,26,47,89
reaction:2246,t-BuBrettPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,1.232632372,2,27,1,89
reaction:2247,t-BuBrettPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,5.992320527,2,27,2,89
reaction:2248,t-BuBrettPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,4.022257677,2,27,3,89
reaction:2249,t-BuBrettPhos,P2Et,1-chloro-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.0,2,27,4,89
reaction:2250,t-BuBrettPhos,P2Et,1-bromo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,3.26158183,2,27,5,89
reaction:2251,t-BuBrettPhos,P2Et,1-iodo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,6.286120839,2,27,6,89
reaction:2252,t-BuBrettPhos,P2Et,1-chloro-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,9.606838288,2,27,7,89
reaction:2253,t-BuBrettPhos,P2Et,1-bromo-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,13.59760256,2,27,8,89
reaction:2254,t-BuBrettPhos,P2Et,1-ethyl-4-iodobenzene,ethyl-isoxazole-4-carboxylate,10.04227922,2,27,9,89
reaction:2255,t-BuBrettPhos,P2Et,2-chloropyridine,ethyl-isoxazole-4-carboxylate,4.444109893,2,27,10,89
reaction:2256,t-BuBrettPhos,P2Et,2-bromopyridine,ethyl-isoxazole-4-carboxylate,2.413308832,2,27,11,89
reaction:2257,t-BuBrettPhos,P2Et,2-iodopyridine,ethyl-isoxazole-4-carboxylate,12.05269157,2,27,12,89
reaction:2258,t-BuBrettPhos,P2Et,3-chloropyridine,ethyl-isoxazole-4-carboxylate,0.0,2,27,13,89
reaction:2259,t-BuBrettPhos,P2Et,3-bromopyridine,ethyl-isoxazole-4-carboxylate,6.360003901000001,2,27,14,89
reaction:2260,t-BuBrettPhos,P2Et,3-iodopyridine,ethyl-isoxazole-4-carboxylate,6.499222361,2,27,15,89
reaction:2261,t-BuBrettPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,0.7015522279999999,2,27,17,89
reaction:2262,t-BuBrettPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,2.069098233,2,27,18,89
reaction:2263,t-BuBrettPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,3.566410027,2,27,19,89
reaction:2264,t-BuBrettPhos,BTMG,1-chloro-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.0,2,27,20,89
reaction:2265,t-BuBrettPhos,BTMG,1-bromo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.64714493,2,27,21,89
reaction:2266,t-BuBrettPhos,BTMG,1-iodo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,2.042704931,2,27,22,89
reaction:2267,t-BuBrettPhos,BTMG,1-chloro-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,0.8551124720000001,2,27,23,89
reaction:2268,t-BuBrettPhos,BTMG,1-bromo-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,2.370474153,2,27,24,89
reaction:2269,t-BuBrettPhos,BTMG,1-ethyl-4-iodobenzene,ethyl-isoxazole-4-carboxylate,6.026719466,2,27,25,89
reaction:2270,t-BuBrettPhos,BTMG,2-chloropyridine,ethyl-isoxazole-4-carboxylate,0.0,2,27,26,89
reaction:2271,t-BuBrettPhos,BTMG,2-bromopyridine,ethyl-isoxazole-4-carboxylate,1.592422994,2,27,27,89
reaction:2272,t-BuBrettPhos,BTMG,2-iodopyridine,ethyl-isoxazole-4-carboxylate,2.633148758,2,27,28,89
reaction:2273,t-BuBrettPhos,BTMG,3-chloropyridine,ethyl-isoxazole-4-carboxylate,0.0,2,27,29,89
reaction:2274,t-BuBrettPhos,BTMG,3-bromopyridine,ethyl-isoxazole-4-carboxylate,1.73070141,2,27,30,89
reaction:2275,t-BuBrettPhos,BTMG,3-iodopyridine,ethyl-isoxazole-4-carboxylate,2.661542727,2,27,31,89
reaction:2276,t-BuBrettPhos,MTBD,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,20.0833829,2,27,33,89
reaction:2277,t-BuBrettPhos,MTBD,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,22.43503561,2,27,34,89
reaction:2278,t-BuBrettPhos,MTBD,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,22.47082227,2,27,35,89
reaction:2279,t-BuBrettPhos,MTBD,1-chloro-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.788355769,2,27,36,89
reaction:2280,t-BuBrettPhos,MTBD,1-bromo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,15.37805239,2,27,37,89
reaction:2281,t-BuBrettPhos,MTBD,1-iodo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,15.73387398,2,27,38,89
reaction:2282,t-BuBrettPhos,MTBD,1-chloro-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,13.65409275,2,27,39,89
reaction:2283,t-BuBrettPhos,MTBD,1-bromo-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,30.87951231,2,27,40,89
reaction:2284,t-BuBrettPhos,MTBD,1-ethyl-4-iodobenzene,ethyl-isoxazole-4-carboxylate,33.69627508,2,27,41,89
reaction:2285,t-BuBrettPhos,MTBD,2-chloropyridine,ethyl-isoxazole-4-carboxylate,40.01187418,2,27,42,89
reaction:2286,t-BuBrettPhos,MTBD,2-bromopyridine,ethyl-isoxazole-4-carboxylate,40.89777506,2,27,43,89
reaction:2287,t-BuBrettPhos,MTBD,2-iodopyridine,ethyl-isoxazole-4-carboxylate,44.9389876,2,27,44,89
reaction:2288,t-BuBrettPhos,MTBD,3-chloropyridine,ethyl-isoxazole-4-carboxylate,28.90716664,2,27,45,89
reaction:2289,t-BuBrettPhos,MTBD,3-bromopyridine,ethyl-isoxazole-4-carboxylate,32.16902238,2,27,46,89
reaction:2290,t-BuBrettPhos,MTBD,3-iodopyridine,ethyl-isoxazole-4-carboxylate,33.39106531,2,27,47,89
reaction:2291,t-BuBrettPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,benzo[d]isoxazole,16.27214516,2,28,1,89
reaction:2292,t-BuBrettPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,30.61272696,2,28,2,89
reaction:2293,t-BuBrettPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,42.70251629,2,28,3,89
reaction:2294,t-BuBrettPhos,P2Et,1-chloro-4-methoxybenzene,benzo[d]isoxazole,0.593797719,2,28,4,89
reaction:2295,t-BuBrettPhos,P2Et,1-bromo-4-methoxybenzene,benzo[d]isoxazole,23.1010236,2,28,5,89
reaction:2296,t-BuBrettPhos,P2Et,1-iodo-4-methoxybenzene,benzo[d]isoxazole,29.85245303,2,28,6,89
reaction:2297,t-BuBrettPhos,P2Et,1-chloro-4-ethylbenzene,benzo[d]isoxazole,9.228754169,2,28,7,89
reaction:2298,t-BuBrettPhos,P2Et,1-bromo-4-ethylbenzene,benzo[d]isoxazole,54.9141799,2,28,8,89
reaction:2299,t-BuBrettPhos,P2Et,1-ethyl-4-iodobenzene,benzo[d]isoxazole,59.29246641,2,28,9,89
reaction:2300,t-BuBrettPhos,P2Et,2-chloropyridine,benzo[d]isoxazole,56.49708288,2,28,10,89
reaction:2301,t-BuBrettPhos,P2Et,2-bromopyridine,benzo[d]isoxazole,63.56506276,2,28,11,89
reaction:2302,t-BuBrettPhos,P2Et,2-iodopyridine,benzo[d]isoxazole,68.44214129,2,28,12,89
reaction:2303,t-BuBrettPhos,P2Et,3-chloropyridine,benzo[d]isoxazole,36.10795647,2,28,13,89
reaction:2304,t-BuBrettPhos,P2Et,3-bromopyridine,benzo[d]isoxazole,70.74157393,2,28,14,89
reaction:2305,t-BuBrettPhos,P2Et,3-iodopyridine,benzo[d]isoxazole,73.24639173,2,28,15,89
reaction:2306,t-BuBrettPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,benzo[d]isoxazole,16.10027076,2,28,17,89
reaction:2307,t-BuBrettPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,29.89972719,2,28,18,89
reaction:2308,t-BuBrettPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,33.0062022,2,28,19,89
reaction:2309,t-BuBrettPhos,BTMG,1-chloro-4-methoxybenzene,benzo[d]isoxazole,0.0,2,28,20,89
reaction:2310,t-BuBrettPhos,BTMG,1-bromo-4-methoxybenzene,benzo[d]isoxazole,11.92095297,2,28,21,89
reaction:2311,t-BuBrettPhos,BTMG,1-iodo-4-methoxybenzene,benzo[d]isoxazole,18.20662132,2,28,22,89
reaction:2312,t-BuBrettPhos,BTMG,1-chloro-4-ethylbenzene,benzo[d]isoxazole,9.58087319,2,28,23,89
reaction:2313,t-BuBrettPhos,BTMG,1-bromo-4-ethylbenzene,benzo[d]isoxazole,38.52322666,2,28,24,89
reaction:2314,t-BuBrettPhos,BTMG,1-ethyl-4-iodobenzene,benzo[d]isoxazole,44.01604328,2,28,25,89
reaction:2315,t-BuBrettPhos,BTMG,2-chloropyridine,benzo[d]isoxazole,36.66758858,2,28,26,89
reaction:2316,t-BuBrettPhos,BTMG,2-bromopyridine,benzo[d]isoxazole,43.48269562,2,28,27,89
reaction:2317,t-BuBrettPhos,BTMG,2-iodopyridine,benzo[d]isoxazole,47.63381676,2,28,28,89
reaction:2318,t-BuBrettPhos,BTMG,3-chloropyridine,benzo[d]isoxazole,24.80297238,2,28,29,89
reaction:2319,t-BuBrettPhos,BTMG,3-bromopyridine,benzo[d]isoxazole,53.55291415,2,28,30,89
reaction:2320,t-BuBrettPhos,BTMG,3-iodopyridine,benzo[d]isoxazole,58.6831586,2,28,31,89
reaction:2321,t-BuBrettPhos,MTBD,1-chloro-4-(trifluoromethyl)benzene,benzo[d]isoxazole,22.90680768,2,28,33,89
reaction:2322,t-BuBrettPhos,MTBD,1-bromo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,36.5499256,2,28,34,89
reaction:2323,t-BuBrettPhos,MTBD,1-iodo-4-(trifluoromethyl)benzene,benzo[d]isoxazole,49.30223849,2,28,35,89
reaction:2324,t-BuBrettPhos,MTBD,1-chloro-4-methoxybenzene,benzo[d]isoxazole,0.710304987,2,28,36,89
reaction:2325,t-BuBrettPhos,MTBD,1-bromo-4-methoxybenzene,benzo[d]isoxazole,29.57593303,2,28,37,89
reaction:2326,t-BuBrettPhos,MTBD,1-iodo-4-methoxybenzene,benzo[d]isoxazole,35.50826326,2,28,38,89
reaction:2327,t-BuBrettPhos,MTBD,1-chloro-4-ethylbenzene,benzo[d]isoxazole,13.45243807,2,28,39,89
reaction:2328,t-BuBrettPhos,MTBD,1-bromo-4-ethylbenzene,benzo[d]isoxazole,65.066599,2,28,40,89
reaction:2329,t-BuBrettPhos,MTBD,1-ethyl-4-iodobenzene,benzo[d]isoxazole,69.13479769,2,28,41,89
reaction:2330,t-BuBrettPhos,MTBD,2-chloropyridine,benzo[d]isoxazole,80.10225068,2,28,42,89
reaction:2331,t-BuBrettPhos,MTBD,2-bromopyridine,benzo[d]isoxazole,85.13318487,2,28,43,89
reaction:2332,t-BuBrettPhos,MTBD,2-iodopyridine,benzo[d]isoxazole,89.59877790000002,2,28,44,89
reaction:2333,t-BuBrettPhos,MTBD,3-chloropyridine,benzo[d]isoxazole,40.91094026,2,28,45,89
reaction:2334,t-BuBrettPhos,MTBD,3-bromopyridine,benzo[d]isoxazole,80.00019125,2,28,46,89
reaction:2335,t-BuBrettPhos,MTBD,3-iodopyridine,benzo[d]isoxazole,83.40919805,2,28,47,89
reaction:2336,AdBrettPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,0.0,2,29,1,347
reaction:2337,AdBrettPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,0.0,2,29,2,347
reaction:2338,AdBrettPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,12.15190247,2,29,3,347
reaction:2339,AdBrettPhos,P2Et,1-chloro-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,0.0,2,29,4,347
reaction:2340,AdBrettPhos,P2Et,1-bromo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,0.0,2,29,5,347
reaction:2341,AdBrettPhos,P2Et,1-iodo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,7.843927615,2,29,6,347
reaction:2342,AdBrettPhos,P2Et,1-chloro-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,0.0,2,29,7,347
reaction:2343,AdBrettPhos,P2Et,1-bromo-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,1.023181291,2,29,8,347
reaction:2344,AdBrettPhos,P2Et,1-ethyl-4-iodobenzene,ethyl-isoxazole-3-carboxylate,14.17510686,2,29,9,347
reaction:2345,AdBrettPhos,P2Et,2-chloropyridine,ethyl-isoxazole-3-carboxylate,0.0,2,29,10,347
reaction:2346,AdBrettPhos,P2Et,2-bromopyridine,ethyl-isoxazole-3-carboxylate,0.0,2,29,11,347
reaction:2347,AdBrettPhos,P2Et,2-iodopyridine,ethyl-isoxazole-3-carboxylate,17.5357483,2,29,12,347
reaction:2348,AdBrettPhos,P2Et,3-chloropyridine,ethyl-isoxazole-3-carboxylate,0.0,2,29,13,347
reaction:2349,AdBrettPhos,P2Et,3-bromopyridine,ethyl-isoxazole-3-carboxylate,0.0,2,29,14,347
reaction:2350,AdBrettPhos,P2Et,3-iodopyridine,ethyl-isoxazole-3-carboxylate,16.7720232,2,29,15,347
reaction:2351,AdBrettPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,12.19056007,2,29,17,347
reaction:2352,AdBrettPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,34.43934364,2,29,18,347
reaction:2353,AdBrettPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,36.629676,2,29,19,347
reaction:2354,AdBrettPhos,BTMG,1-chloro-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,0.4065857229999999,2,29,20,347
reaction:2355,AdBrettPhos,BTMG,1-bromo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,33.21564888,2,29,21,347
reaction:2356,AdBrettPhos,BTMG,1-iodo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,37.49278178,2,29,22,347
reaction:2357,AdBrettPhos,BTMG,1-chloro-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,1.161532817,2,29,23,347
reaction:2358,AdBrettPhos,BTMG,1-bromo-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,50.13324447,2,29,24,347
reaction:2359,AdBrettPhos,BTMG,1-ethyl-4-iodobenzene,ethyl-isoxazole-3-carboxylate,58.15311301,2,29,25,347
reaction:2360,AdBrettPhos,BTMG,2-chloropyridine,ethyl-isoxazole-3-carboxylate,43.94688122,2,29,26,347
reaction:2361,AdBrettPhos,BTMG,2-bromopyridine,ethyl-isoxazole-3-carboxylate,46.59177534,2,29,27,347
reaction:2362,AdBrettPhos,BTMG,2-iodopyridine,ethyl-isoxazole-3-carboxylate,51.25885662,2,29,28,347
reaction:2363,AdBrettPhos,BTMG,3-chloropyridine,ethyl-isoxazole-3-carboxylate,14.93339955,2,29,29,347
reaction:2364,AdBrettPhos,BTMG,3-bromopyridine,ethyl-isoxazole-3-carboxylate,55.59012858,2,29,30,347
reaction:2365,AdBrettPhos,BTMG,3-iodopyridine,ethyl-isoxazole-3-carboxylate,55.78951841,2,29,31,347
reaction:2366,AdBrettPhos,MTBD,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,14.51047679,2,29,33,347
reaction:2367,AdBrettPhos,MTBD,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,38.37909694,2,29,34,347
reaction:2368,AdBrettPhos,MTBD,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-3-carboxylate,52.49415636,2,29,35,347
reaction:2369,AdBrettPhos,MTBD,1-chloro-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,0.7862553109999999,2,29,36,347
reaction:2370,AdBrettPhos,MTBD,1-bromo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,47.61178197,2,29,37,347
reaction:2371,AdBrettPhos,MTBD,1-iodo-4-methoxybenzene,ethyl-isoxazole-3-carboxylate,50.83768511,2,29,38,347
reaction:2372,AdBrettPhos,MTBD,1-chloro-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,1.226267555,2,29,39,347
reaction:2373,AdBrettPhos,MTBD,1-bromo-4-ethylbenzene,ethyl-isoxazole-3-carboxylate,75.29152855,2,29,40,347
reaction:2374,AdBrettPhos,MTBD,1-ethyl-4-iodobenzene,ethyl-isoxazole-3-carboxylate,79.19714754,2,29,41,347
reaction:2375,AdBrettPhos,MTBD,2-chloropyridine,ethyl-isoxazole-3-carboxylate,83.03295526,2,29,42,347
reaction:2376,AdBrettPhos,MTBD,2-bromopyridine,ethyl-isoxazole-3-carboxylate,93.56409267,2,29,43,347
reaction:2377,AdBrettPhos,MTBD,2-iodopyridine,ethyl-isoxazole-3-carboxylate,96.13228316,2,29,44,347
reaction:2378,AdBrettPhos,MTBD,3-chloropyridine,ethyl-isoxazole-3-carboxylate,11.53765302,2,29,45,347
reaction:2379,AdBrettPhos,MTBD,3-bromopyridine,ethyl-isoxazole-3-carboxylate,89.97416157,2,29,46,347
reaction:2380,AdBrettPhos,MTBD,3-iodopyridine,ethyl-isoxazole-3-carboxylate,86.79260178,2,29,47,347
reaction:2381,AdBrettPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,7.257395781,2,30,1,347
reaction:2382,AdBrettPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,9.576264128,2,30,2,347
reaction:2383,AdBrettPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,10.75553549,2,30,3,347
reaction:2384,AdBrettPhos,P2Et,1-chloro-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,0.6131578329999999,2,30,4,347
reaction:2385,AdBrettPhos,P2Et,1-bromo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,10.63604029,2,30,5,347
reaction:2386,AdBrettPhos,P2Et,1-iodo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,14.35852859,2,30,6,347
reaction:2387,AdBrettPhos,P2Et,1-chloro-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,1.582170389,2,30,7,347
reaction:2388,AdBrettPhos,P2Et,1-bromo-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,13.89350209,2,30,8,347
reaction:2389,AdBrettPhos,P2Et,1-ethyl-4-iodobenzene,ethyl-5-methylisoxazole-4-carboxylate,23.26106265,2,30,9,347
reaction:2390,AdBrettPhos,P2Et,2-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,15.64688259,2,30,10,347
reaction:2391,AdBrettPhos,P2Et,2-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,16.4099085,2,30,11,347
reaction:2392,AdBrettPhos,P2Et,2-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,23.02454867,2,30,12,347
reaction:2393,AdBrettPhos,P2Et,3-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,7.488530825,2,30,13,347
reaction:2394,AdBrettPhos,P2Et,3-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,12.60415393,2,30,14,347
reaction:2395,AdBrettPhos,P2Et,3-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,14.36942688,2,30,15,347
reaction:2396,AdBrettPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,0.0,2,30,17,347
reaction:2397,AdBrettPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,3.835722246,2,30,18,347
reaction:2398,AdBrettPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,13.98397961,2,30,19,347
reaction:2399,AdBrettPhos,BTMG,1-chloro-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,0.0,2,30,20,347
reaction:2400,AdBrettPhos,BTMG,1-bromo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,1.520182439,2,30,21,347
reaction:2401,AdBrettPhos,BTMG,1-iodo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,16.00671459,2,30,22,347
reaction:2402,AdBrettPhos,BTMG,1-chloro-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,0.0,2,30,23,347
reaction:2403,AdBrettPhos,BTMG,1-bromo-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,3.744544243,2,30,24,347
reaction:2404,AdBrettPhos,BTMG,1-ethyl-4-iodobenzene,ethyl-5-methylisoxazole-4-carboxylate,27.85496925,2,30,25,347
reaction:2405,AdBrettPhos,BTMG,2-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,3.964447459,2,30,26,347
reaction:2406,AdBrettPhos,BTMG,2-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,6.168096918,2,30,27,347
reaction:2407,AdBrettPhos,BTMG,2-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,14.42398425,2,30,28,347
reaction:2408,AdBrettPhos,BTMG,3-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,0.0,2,30,29,347
reaction:2409,AdBrettPhos,BTMG,3-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,7.466671245,2,30,30,347
reaction:2410,AdBrettPhos,BTMG,3-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,17.36013023,2,30,31,347
reaction:2411,AdBrettPhos,MTBD,1-chloro-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,5.889073661,2,30,33,347
reaction:2412,AdBrettPhos,MTBD,1-bromo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,27.06341711,2,30,34,347
reaction:2413,AdBrettPhos,MTBD,1-iodo-4-(trifluoromethyl)benzene,ethyl-5-methylisoxazole-4-carboxylate,34.65614692,2,30,35,347
reaction:2414,AdBrettPhos,MTBD,1-chloro-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,0.0,2,30,36,347
reaction:2415,AdBrettPhos,MTBD,1-bromo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,24.41645938,2,30,37,347
reaction:2416,AdBrettPhos,MTBD,1-iodo-4-methoxybenzene,ethyl-5-methylisoxazole-4-carboxylate,25.12838943,2,30,38,347
reaction:2417,AdBrettPhos,MTBD,1-chloro-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,0.954745242,2,30,39,347
reaction:2418,AdBrettPhos,MTBD,1-bromo-4-ethylbenzene,ethyl-5-methylisoxazole-4-carboxylate,43.35191306,2,30,40,347
reaction:2419,AdBrettPhos,MTBD,1-ethyl-4-iodobenzene,ethyl-5-methylisoxazole-4-carboxylate,51.5902696,2,30,41,347
reaction:2420,AdBrettPhos,MTBD,2-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,48.18783868,2,30,42,347
reaction:2421,AdBrettPhos,MTBD,2-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,49.14544471,2,30,43,347
reaction:2422,AdBrettPhos,MTBD,2-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,63.351286,2,30,44,347
reaction:2423,AdBrettPhos,MTBD,3-chloropyridine,ethyl-5-methylisoxazole-4-carboxylate,3.647451971,2,30,45,347
reaction:2424,AdBrettPhos,MTBD,3-bromopyridine,ethyl-5-methylisoxazole-4-carboxylate,43.17813797,2,30,46,347
reaction:2425,AdBrettPhos,MTBD,3-iodopyridine,ethyl-5-methylisoxazole-4-carboxylate,47.34357171,2,30,47,347
reaction:2426,AdBrettPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,0.698318685,2,31,1,347
reaction:2427,AdBrettPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,2.97486192,2,31,2,347
reaction:2428,AdBrettPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,ethyl-isoxazole-4-carboxylate,3.10979023,2,31,3,347
reaction:2429,AdBrettPhos,P2Et,1-chloro-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.0,2,31,4,347
reaction:2430,AdBrettPhos,P2Et,1-bromo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,0.489044772,2,31,5,347
reaction:2431,AdBrettPhos,P2Et,1-iodo-4-methoxybenzene,ethyl-isoxazole-4-carboxylate,4.88514688,2,31,6,347
reaction:2432,AdBrettPhos,P2Et,1-chloro-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,0.0,2,31,7,347
reaction:2433,AdBrettPhos,P2Et,1-bromo-4-ethylbenzene,ethyl-isoxazole-4-carboxylate,1.305562617,2,31,8,347
reaction:2434,AdBrettPhos,P2Et,1-ethyl-4-iodobenzene,ethyl-isoxazole-4-carboxylate,6.931862367000001,2,31,9,347
reaction:2435,AdBrettPhos,P2Et,2-chloropyridine,ethyl-isoxazole-4-carboxylate,0.0,2,31,10,347
reaction:2436,AdBrettPhos,P2Et,2-bromopyridine,ethyl-isoxazole-4-carboxylate,0.0,2,31,11,347
reaction:2437,AdBrettPhos,P2Et,2-iodopyridine,ethyl-isoxazole-4-carboxylate,6.151237345,2,31,12,347
reaction:2438,AdBrettPhos,P2Et,3-chloropyridine,ethyl-isoxazole-4-carboxylate,0.0,2,31,13,347
